"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.50000000000E+009, -2.63769895432E-001, +0.00000000000E+000
+1.50750000000E+009, -2.48875491351E-001, +0.00000000000E+000
+1.51500000000E+009, -2.31537953401E-001, +0.00000000000E+000
+1.52250000000E+009, -2.28999194781E-001, +0.00000000000E+000
+1.53000000000E+009, -2.24360633326E-001, +0.00000000000E+000
+1.53750000000E+009, -2.32790509590E-001, +0.00000000000E+000
+1.54500000000E+009, -2.42654662020E-001, +0.00000000000E+000
+1.55250000000E+009, -2.55168210878E-001, +0.00000000000E+000
+1.56000000000E+009, -2.71336097689E-001, +0.00000000000E+000
+1.56750000000E+009, -2.80795766712E-001, +0.00000000000E+000
+1.57500000000E+009, -2.81244359079E-001, +0.00000000000E+000
+1.58250000000E+009, -2.80951764242E-001, +0.00000000000E+000
+1.59000000000E+009, -2.72128100749E-001, +0.00000000000E+000
+1.59750000000E+009, -2.60451599965E-001, +0.00000000000E+000
+1.60500000000E+009, -2.51180972803E-001, +0.00000000000E+000
+1.61250000000E+009, -2.47504688871E-001, +0.00000000000E+000
+1.62000000000E+009, -2.44151018540E-001, +0.00000000000E+000
+1.62750000000E+009, -2.43004050553E-001, +0.00000000000E+000
+1.63500000000E+009, -2.45449765426E-001, +0.00000000000E+000
+1.64250000000E+009, -2.56324062636E-001, +0.00000000000E+000
+1.65000000000E+009, -2.60827458207E-001, +0.00000000000E+000
+1.65750000000E+009, -2.69213110037E-001, +0.00000000000E+000
+1.66500000000E+009, -2.73588946854E-001, +0.00000000000E+000
+1.67250000000E+009, -2.75663223604E-001, +0.00000000000E+000
+1.68000000000E+009, -2.75584734017E-001, +0.00000000000E+000
+1.68750000000E+009, -2.77608373514E-001, +0.00000000000E+000
+1.69500000000E+009, -2.70827171969E-001, +0.00000000000E+000
+1.70250000000E+009, -2.69668053205E-001, +0.00000000000E+000
+1.71000000000E+009, -2.70556905586E-001, +0.00000000000E+000
+1.71750000000E+009, -2.73875247324E-001, +0.00000000000E+000
+1.72500000000E+009, -2.73019112285E-001, +0.00000000000E+000
+1.73250000000E+009, -2.79042949039E-001, +0.00000000000E+000
+1.74000000000E+009, -2.88598441838E-001, +0.00000000000E+000
+1.74750000000E+009, -2.92628174586E-001, +0.00000000000E+000
+1.75500000000E+009, -2.96868947423E-001, +0.00000000000E+000
+1.76250000000E+009, -3.03983578105E-001, +0.00000000000E+000
+1.77000000000E+009, -3.02400299685E-001, +0.00000000000E+000
+1.77750000000E+009, -3.07151594180E-001, +0.00000000000E+000
+1.78500000000E+009, -3.07393499158E-001, +0.00000000000E+000
+1.79250000000E+009, -3.07505045818E-001, +0.00000000000E+000
+1.80000000000E+009, -3.06983337338E-001, +0.00000000000E+000
+1.80750000000E+009, -3.07384097599E-001, +0.00000000000E+000
+1.81500000000E+009, -3.06202013895E-001, +0.00000000000E+000
+1.82250000000E+009, -3.11713785788E-001, +0.00000000000E+000
+1.83000000000E+009, -3.12791916028E-001, +0.00000000000E+000
+1.83750000000E+009, -3.16515160730E-001, +0.00000000000E+000
+1.84500000000E+009, -3.15681197160E-001, +0.00000000000E+000
+1.85250000000E+009, -3.24539137367E-001, +0.00000000000E+000
+1.86000000000E+009, -3.26695771925E-001, +0.00000000000E+000
+1.86750000000E+009, -3.34103776613E-001, +0.00000000000E+000
+1.87500000000E+009, -3.33722346259E-001, +0.00000000000E+000
+1.88250000000E+009, -3.36280790198E-001, +0.00000000000E+000
+1.89000000000E+009, -3.39930351067E-001, +0.00000000000E+000
+1.89750000000E+009, -3.37967264268E-001, +0.00000000000E+000
+1.90500000000E+009, -3.42359263687E-001, +0.00000000000E+000
+1.91250000000E+009, -3.45386836518E-001, +0.00000000000E+000
+1.92000000000E+009, -3.49570279254E-001, +0.00000000000E+000
+1.92750000000E+009, -3.52393853984E-001, +0.00000000000E+000
